"","unique_fish_id","est_standard_length","est_height_anus","region","year","station","sampling_date","CIS_break_up_date","open_water_day","NASC_zoo","surf_sal_kgm3","surf_temp_degC","carbon_mg","fish_WW","feeding_success","prey_range_um","prey_min_um","prey_max_um","prey_median_um","fish_cond","acartia sp c","acartia sp n","amphipod sp","appendicularian sp","bivalve larvae","boroecia maxima","calanoid sp","calanoid sp c","calanoid sp n","calanus finmarchicus c","calanus glacialis c","calanus glacialis n","calanus hyperboreus c","calanus sp c","calanus sp n","chaetognath sp","chiridus sp c","cirripedia sp","cirripedia sp n","coscinodiscus sp","crustacea sp meta","cyclopoid sp c","cyclopoid sp n","decapoda sp","decapoda sp meta","digested matter","egg","egg sack","euphausiacea sp","eurytemora sp c","fecal pellet","fritillaria sp","harpacticoid sp c","heterorhabdus norvegicus c","limacina helicina","metridia longa c","metridia longa n","microcalanus sp  n","microcalanus sp c","microcalanus sp n","oikopleura sp","oithona similis c","oithona similis n","oncea sp c","onceaidae sp c","paraeuchaeta sp c","paraheterorhabdus compactus c","parasite","podon sp","polychaetae larvae","pseudocalanus sp c","pseudocalanus sp n","pseudocalanus sp/acartia sp c","pseudocalanus sp/metridia longa n","radiolarian sp","scolecithricella sp c","spinocalanus sp c","trematoda sp","triconia borealis c","unknown","unknown c","unknown n","unknown nc","vers","vertebrae"
"162","2015-22",11.714,1.429,"West Baffin Bay",2015,"BB-3","2015-08-06","2015-07-23",14,12.9825672024422,31.469048951049,3.0884965034965,15.8363012684407,9.11029290738049,1.73828673012382,326,182,508,243,-0.0130139650850243,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"163","2015-226",10.714,1.143,"Peel Sound",2015,"CAA-7","2015-08-15","2015-08-20",-5,0.934012188769415,29.1391666666667,0.597166666666667,5.8482770248354,6.85343704260985,0.853334901666846,480,116,596,308.5,-0.148125192536491,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0
"164","2015-228",9.571,0.857,"Peel Sound",2015,"CAA-7","2015-08-15","2015-08-20",-5,0.934012188769415,29.1391666666667,0.597166666666667,6.64209472350217,4.78207659822662,1.38895615473104,698,103,801,314.5,-0.261659325513516,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0
"165","2015-230",10.571,1.286,"Peel Sound",2015,"CAA-7","2015-08-15","2015-08-20",-5,0.934012188769415,29.1391666666667,0.597166666666667,3.9744335734872,6.56588031208381,0.605316177660544,379,99,478,194,0.0164519019379499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
"166","2015-233",11.571,1.429,"Peel Sound",2015,"CAA-7","2015-08-15","2015-08-20",-5,0.934012188769415,29.1391666666667,0.597166666666667,10.0014886528835,8.76023668281874,1.14169160206586,10335,91,10426,216,0.00856312938941617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"167","2015-234",11.286,1.429,"Peel Sound",2015,"CAA-7","2015-08-15","2015-08-20",-5,0.934012188769415,29.1391666666667,0.597166666666667,2.65251636735508,8.09031508632851,0.327863172083058,1561,103,1664,1058,0.0515664295657483,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"168","2015-241",13,1.429,"Peel Sound",2015,"CAA-7","2015-08-15","2015-08-20",-5,0.934012188769415,29.1391666666667,0.597166666666667,34.1985517696837,12.7011189500901,2.69256212024068,530,308,838,346,-0.207056926582439,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,6,15,0,0,0
"169","2015-242",10.857,0.857,"Peel Sound",2015,"CAA-7","2015-08-15","2015-08-20",-5,0.934012188769415,29.1391666666667,0.597166666666667,3.87461093497207,7.14952307478571,0.54193977618405,814,62,876,284,-0.455702287010931,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"170","2015-246",12.714,1.429,"Peel Sound",2015,"CAA-7","2015-08-15","2015-08-20",-5,0.934012188769415,29.1391666666667,0.597166666666667,8.34302153159494,11.8310402027084,0.705180727023905,1932,115,2047,495,-0.163902737633558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0
"171","2015-248",12,1.286,"Peel Sound",2015,"CAA-7","2015-08-15","2015-08-20",-5,0.934012188769415,29.1391666666667,0.597166666666667,14.0031487549784,9.83899782093243,1.42322917535226,264,148,412,303,-0.199168154033905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,3,3,0,0,0
"172","2015-25",12.857,1.571,"West Baffin Bay",2015,"BB-3","2015-08-06","2015-07-23",14,12.9825672024422,31.469048951049,3.0884965034965,23.7919029042127,12.2607815178284,1.94048828531989,673,153,826,325,-0.0434798321079984,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"173","2015-264",27.286,3.857,"Amundsen Gulf Mouth",2015,"407","2015-08-24","2015-05-21",95,2.07350592161339,29.037,4.71781818181818,173.114531781509,135.210646733358,1.28033210374993,1603,88,1691,318,0.0653460687892075,0,0,0,3,0,0,0,0,0,0,6,0,0,0,40,0,0,0,0,0,0,8,0,0,0,0,25,0,0,0,0,1,1,0,0,0,1,0,1,1,1,83,0,5,31,0,0,0,0,0,12,12,0,0,0,0,0,0,2,0,45,4,0,0,0
"174","2015-265",26.429,3.857,"Amundsen Gulf Mouth",2015,"407","2015-08-24","2015-05-21",95,2.07350592161339,29.037,4.71781818181818,417.438462780519,122.123775220401,3.41815884767035,781,132,913,265,0.194657746863301,0,0,0,24,2,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,7,0,0,0,0,69,0,0,1,0,0,0,0,18,2,1,0,0,1,0,158,0,3,31,0,0,0,0,0,25,69,0,0,0,1,0,0,22,0,39,24,0,0,0
"175","2015-266",26.857,3.714,"Amundsen Gulf Mouth",2015,"407","2015-08-24","2015-05-21",95,2.07350592161339,29.037,4.71781818181818,417.003983787694,128.545273263086,3.24402425077301,1143,150,1293,247,-0.0129226477874713,0,0,0,8,2,0,0,0,0,0,10,0,0,0,152,0,0,0,0,0,0,8,0,0,0,0,22,0,0,0,0,0,0,0,14,1,10,0,2,6,0,89,0,0,7,0,0,0,0,0,28,66,0,0,0,0,0,0,5,0,50,75,0,0,0
"176","2015-267",37,6,"Amundsen Gulf Mouth",2015,"407","2015-08-24","2015-05-21",95,2.07350592161339,29.037,4.71781818181818,528.040566898113,357.212122830789,1.47822689418703,1124,88,1212,280,0.742612532252751,0,0,0,0,0,0,0,0,0,0,8,0,1,1,84,0,0,0,0,0,0,5,0,6,0,3,22,0,0,0,0,0,0,0,0,1,4,0,0,1,0,55,0,0,5,0,0,0,0,0,14,29,0,0,0,0,0,0,1,0,48,38,0,0,0
"177","2015-268",36,5,"Amundsen Gulf Mouth",2015,"407","2015-08-24","2015-05-21",95,2.07350592161339,29.037,4.71781818181818,309.276537428816,327.316325396435,0.944885767779013,1359,115,1474,300,-0.106498695198716,0,0,0,7,2,0,0,1,0,0,4,0,0,2,38,3,0,0,0,0,0,7,0,0,0,1,72,0,0,0,0,0,0,0,11,0,3,0,0,0,0,43,0,0,22,0,0,0,0,1,26,29,0,0,0,0,2,0,24,0,17,5,0,0,0
"178","2015-269",38,6,"Amundsen Gulf Mouth",2015,"407","2015-08-24","2015-05-21",95,2.07350592161339,29.037,4.71781818181818,1395.34871590849,388.930823083688,3.58765269578094,2794,53,2847,310,0.591723759704217,0,0,0,1,1,0,0,0,0,0,8,0,4,1,45,0,0,0,0,0,0,14,0,0,0,1,34,0,0,0,0,0,0,0,32,1,0,0,3,1,0,109,0,3,38,0,0,0,0,0,49,24,0,0,0,0,0,0,34,0,47,14,0,0,0
"179","2015-270",42,7,"Amundsen Gulf Mouth",2015,"407","2015-08-24","2015-05-21",95,2.07350592161339,29.037,4.71781818181818,1004.7540595681,535.214567859161,1.87729206173718,439,91,530,299.5,0.988168669510081,0,0,0,2,1,0,0,0,0,0,1,0,1,1,2,6,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,9,3,0,0,0
"180","2015-271",34,5,"Amundsen Gulf Mouth",2015,"407","2015-08-24","2015-05-21",95,2.07350592161339,29.037,4.71781818181818,371.786321566513,272.759844925216,1.36305372100665,2401,333,2734,903.5,0.195278849898352,0,0,0,0,0,0,0,1,0,0,6,0,1,2,1,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,27,0,0,7,0,0,1,0,0,10,2,0,0,0,0,0,0,6,0,18,4,0,0,0
"181","2015-272",38,6,"Amundsen Gulf Mouth",2015,"407","2015-08-24","2015-05-21",95,2.07350592161339,29.037,4.71781818181818,2964.92515473124,388.930823083688,7.62327123168962,2495,179,2674,297,0.591723759704217,0,0,0,0,0,0,0,0,0,0,9,0,3,1,15,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,31,0,0,5,0,0,0,0,0,14,3,0,0,0,0,0,0,1,0,23,5,0,0,0
"182","2015-273",23,3.714,"Amundsen Gulf Mouth",2015,"407","2015-08-24","2015-05-21",95,2.07350592161339,29.037,4.71781818181818,173.926674017038,78.3924948955801,2.21866486388411,1367,185,1552,262,0.569055347932224,0,0,0,0,6,0,0,0,0,0,1,0,0,0,87,0,0,0,0,0,0,19,0,0,0,0,13,0,0,0,0,0,0,0,30,1,2,0,3,5,0,109,0,0,19,0,0,0,0,0,40,79,0,0,0,0,0,0,15,0,69,41,0,0,0
"183","2015-291",37,5.5,"Mackenzie Shelf",2015,"435","2015-08-27","2015-06-11",77,3.20324699567532,28.3407833333333,3.96855,1999.17349482766,357.212122830789,5.59660035887044,983,116,1099,310,0.242612532252751,0,0,0,0,0,0,0,0,0,0,18,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,21,5,0,0,0
"184","2015-292",41,6,"Mackenzie Shelf",2015,"435","2015-08-27","2015-06-11",77,3.20324699567532,28.3407833333333,3.96855,1326.40029232485,495.613573985548,2.67627918593595,258,220,478,362,0.139057442058615,0,0,0,0,0,0,0,0,0,0,4,0,1,2,9,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,21,3,0,0,0
"185","2015-293",35,5,"Mackenzie Shelf",2015,"435","2015-08-27","2015-06-11",77,3.20324699567532,28.3407833333333,3.96855,1017.12218540853,299.184955297247,3.39964348941942,354,115,469,216,0.0443900773498178,0,0,0,4,0,0,0,0,0,0,11,0,3,4,21,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,20,4,0,0,0
"186","2015-294",24.429,3.857,"Mackenzie Shelf",2015,"435","2015-08-27","2015-06-11",77,3.20324699567532,28.3407833333333,3.96855,158.191772776259,95.0127392297725,1.66495329003933,1829,220,2049,677,0.496435291960369,0,0,0,10,1,0,0,1,0,0,0,0,0,0,30,0,0,0,0,0,0,1,0,0,0,4,16,0,0,0,0,0,0,0,1,0,0,0,6,1,0,2,0,0,1,0,0,0,0,0,27,34,0,0,0,0,0,0,0,0,16,17,0,0,0
"187","2015-295",34,5,"Mackenzie Shelf",2015,"435","2015-08-27","2015-06-11",77,3.20324699567532,28.3407833333333,3.96855,1550.77101478449,272.759844925216,5.6854813625872,322,168,490,240,0.195278849898352,0,0,0,0,0,0,0,0,0,0,11,0,2,10,11,0,0,0,0,0,0,1,0,0,0,3,7,0,0,0,0,0,0,0,10,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,20,4,0,0,0
"188","2015-296",33,5,"Mackenzie Shelf",2015,"435","2015-08-27","2015-06-11",77,3.20324699567532,28.3407833333333,3.96855,104.586626234728,247.983141657144,0.421748936382648,489,114,603,248,0.346167622446886,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,8,0,0,0,1,10,0,0,0,0,0,0,0,2,0,0,0,1,0,0,10,0,0,7,0,0,0,0,0,12,22,0,0,0,0,0,0,0,0,30,15,0,0,0
"189","2015-297",35,5,"Mackenzie Shelf",2015,"435","2015-08-27","2015-06-11",77,3.20324699567532,28.3407833333333,3.96855,414.800956244144,299.184955297247,1.38643654669076,99,185,284,220.5,0.0443900773498178,0,0,0,0,0,0,0,1,0,0,1,0,1,6,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,42,2,0,0,0
"190","2015-298",19.429,3,"Mackenzie Shelf",2015,"435","2015-08-27","2015-06-11",77,3.20324699567532,28.3407833333333,3.96855,92.4067975105916,45.7635408352153,2.01922307199368,237,155,392,155,0.393879154703038,0,0,0,7,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,1,0,27,0,0,3,0,0,0,0,0,14,34,0,0,0,0,0,0,2,0,13,15,0,0,0
"191","2015-299",33,5,"Mackenzie Shelf",2015,"421","2015-08-30","2015-06-11",80,3.20324699567532,27.0972941176471,-0.376411764705882,486.91131797104,247.983141657144,1.96348556082185,328,51,379,154,0.346167622446886,0,0,0,0,0,0,0,0,0,0,3,0,0,6,16,0,0,0,0,0,0,2,0,0,0,1,59,0,0,0,0,0,0,0,14,0,40,0,6,0,0,45,0,1,2,0,0,0,0,0,90,13,0,0,0,0,0,0,4,0,83,8,0,0,0
"192","2015-300",23.571,3.429,"Mackenzie Shelf",2015,"421","2015-08-30","2015-06-11",80,3.20324699567532,27.0972941176471,-0.376411764705882,74.2281816773855,84.7712397445647,0.875629304243422,128,144,272,259,0.19789785880701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,1,0,24,0,0,0,0,0,0,0,0,12,16,0,0,0,0,0,0,0,0,30,11,0,0,0
"193","2015-34",13.857,1.571,"West Baffin Bay",2015,"BB-2","2015-08-07","2015-07-23",15,12.9825672024422,31.0159,4.8994,70.0537295865532,15.5699598125334,4.49928775860819,375,147,522,259,-0.194368604656532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,2,2,0,0,0,68,0,0,0,0,0,0,0,35,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,5,38,0,0,0,0,0,0,0,0,4,8,0,0,0
"194","2015-36",13.857,1.571,"West Baffin Bay",2015,"BB-2","2015-08-07","2015-07-23",15,12.9825672024422,31.0159,4.8994,30.8345449247334,15.5699598125334,1.98038693073006,361,130,491,220,-0.194368604656532,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,22,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,3,0,0,0
"195","2015-39",11.571,1.571,"West Baffin Bay",2015,"BB-2","2015-08-07","2015-07-23",15,12.9825672024422,31.0159,4.8994,19.6066316444954,8.76023668281874,2.23813948805167,328,125,453,279.5,0.150563129389416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0
"196","2015-41",11.857,1.571,"West Baffin Bay",2015,"BB-2","2015-08-07","2015-07-23",15,12.9825672024422,31.0159,4.8994,27.3630320716722,9.46983397159397,2.88949438329661,377,63,440,243,0.107408940440535,0,0,0,1,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"197","2015-46",17.571,2,"West Baffin Bay",2015,"BB-2","2015-08-07","2015-07-23",15,12.9825672024422,31.0159,4.8994,68.469361000248,33.209585625588,2.06173487896495,602,246,848,440,-0.325769505901787,0,0,0,0,0,0,0,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,33,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,1,0,0,0,0
"198","2015-47",20.857,2.571,"West Baffin Bay",2015,"BB-2","2015-08-07","2015-07-23",15,12.9825672024422,31.0159,4.8994,536.614316074188,57.3820504195535,9.35160580966851,246,194,440,254.5,-0.250590012496268,0,0,0,0,0,0,0,5,0,0,8,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0
"199","2015-50",15.714,1.714,"West Baffin Bay",2015,"BB-2","2015-08-07","2015-07-23",15,12.9825672024422,31.0159,4.8994,54.890842048987,23.255057527719,2.36038298265053,408,155,563,272,-0.331569055279159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,44,0,0,0,0,0,0,0,27,0,1,0,0,2,0,54,0,0,1,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,10,4,0,0,0
"200","2015-8",10.571,1.286,"West Baffin Bay",2015,"BB-3","2015-08-06","2015-07-23",14,12.9825672024422,31.469048951049,3.0884965034965,14.7358739015698,6.56588031208381,2.24431046579541,744,185,929,456,0.0164519019379499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"201","2015-82",17.429,2.286,"Lancaster Sound",2015,"CAA-1","2015-08-10","2015-05-28",74,13.5694351274854,31.9880694444444,2.07481837606838,293.733791333808,32.360995158703,9.07678487306385,818,99,917,99,-0.0183433001998946,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,11,3,0,0,0
"202","2016-220",10.795,1.25,"West Baffin Bay",2016,"169","2016-08-01","2016-07-23",9,7.7955756575259,29.1874166666667,1.88225,12.2652500261508,7.02009407988837,1.74716319846612,678,146,824,233,-0.0533471831129217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,22,0,0,0
"203","2016-221",12.955,1.25,"West Baffin Bay",2016,"169","2016-08-01","2016-07-23",9,7.7955756575259,29.1874166666667,1.88225,16.2057466574731,12.5614001569656,1.29012263401916,836,71,907,404,-0.379266931817755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,4,20,0,0,0
"204","2016-223",8.75,0.682,"West Baffin Bay",2016,"169","2016-08-01","2016-07-23",9,7.7955756575259,29.1874166666667,1.88225,3.91924483924065,3.59226509696174,1.09102327736209,116,194,310,213,-0.31277964325117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0
"205","2016-226",10,0.795,"West Baffin Bay",2016,"169","2016-08-01","2016-07-23",9,7.7955756575259,29.1874166666667,1.88225,1.45176141540852,5.5,0.263956620983368,350,82,432,349,-0.388390608936837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0
"206","2016-227",11.477,1.136,"West Baffin Bay",2016,"169","2016-08-01","2016-07-23",9,7.7955756575259,29.1874166666667,1.88225,27.1101490588568,8.5352299671451,3.17626463062069,136,62,198,72,-0.270253325991022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0
"207","2016-228",10.795,0.909,"West Baffin Bay",2016,"169","2016-08-01","2016-07-23",9,7.7955756575259,29.1874166666667,1.88225,9.70347599694063,7.02009407988837,1.38224301362852,295,106,401,201,-0.394347183112922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0
"208","2016-229",12.841,1.591,"West Baffin Bay",2016,"169","2016-08-01","2016-07-23",9,7.7955756575259,29.1874166666667,1.88225,55.4403193875782,12.212174692243,4.53975813356103,841,115,956,115,-0.0210656117472219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,1,7,0,0,0
"209","2016-233",9.886,1.023,"West Baffin Bay",2016,"169","2016-08-01","2016-07-23",9,7.7955756575259,29.1874166666667,1.88225,8.41021265613328,5.30247247804503,1.58609265601206,132,53,185,132,-0.143189288866305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0
"210","2016-235",12.159,1.136,"West Baffin Bay",2016,"169","2016-08-01","2016-07-23",9,7.7955756575259,29.1874166666667,1.88225,12.1674965180876,10.2609331451844,1.18580799094262,2273,329,2602,1241,-0.373159468869122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","2016-241",12.273,1.477,"West Baffin Bay",2016,"169","2016-08-01","2016-07-23",9,7.7955756575259,29.1874166666667,1.88225,17.7995253813777,10.5709868274209,1.68380924808326,960,103,1063,103,-0.0493607889396545,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,7,0,0,0
"212","2016-283",9.844,0.781,"North Water",2016,"323","2016-08-04","2016-05-14",82,12.1593021495707,32.4093117647059,5.18787647058824,5.56333401632974,5.23094446782011,1.06354293197996,882,91,973,207,-0.378851960419266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0
"213","2016-287",13.281,1.719,"North Water",2016,"323","2016-08-04","2016-05-14",82,12.1593021495707,32.4093117647059,5.18787647058824,6.03100436820188,13.5978068254229,0.443527728083778,712,142,854,194,0.0405433283314232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0
"214","2016-292",13.281,1.719,"North Water",2016,"323","2016-08-04","2016-05-14",82,12.1593021495707,32.4093117647059,5.18787647058824,2.67029239504695,13.5978068254229,0.196376697310812,860,129,989,220,0.0405433283314232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"215","2016-317",14.375,2.031,"North Water",2016,"115","2016-08-06","2016-05-14",84,12.1593021495707,33.0116090909091,5.0223696969697,3.67823384754082,17.5037757903884,0.21013945171536,652,196,848,375,0.187471011163327,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0
"216","2016-332",24.219,3.594,"North Water",2016,"111","2016-08-07","2016-05-14",85,12.1593021495707,32.4329343434343,4.56581313131313,351.616267462747,92.4317106066628,3.80406534894748,1174,38,1212,247,0.26512193419556,0,0,0,0,0,0,0,7,0,0,4,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
